symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
RNF113B	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	No data	No data	0	0	0	0	No data	-0.13149476006618865	No data	0	No data	No data	-0.31677	1	1
GADD45G	0.08137153873739876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	0.6586112231902458	No data	No data	No data	0	0	1	0.842765	No data	-0.20551571980143413	-0.19925435071456443	0	-1	No data	0	0.5	-1
RAB32	0.13086032197836928	0.21010072050866968	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10309145031205924	No data	No data	No data	0	0	0	0	0	No data	No data	0.5499172642029786	-0.691763344900409	0	No data	No data	-0.05555500000000002	0.5	-1
MALT1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	1	1	0	0.3992699999999999	1	-0.5949255377826806	0	0	-1	No data	No data	-1	-1
TMEM37	0.006152067325509844	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.050598418024547225	No data	No data	No data	0	0	0	0	0	0	No data	0.76569222283508	0	0	No data	No data	No data	0.5	0
MOB4	0.00997865607648695	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08207065767756885	No data	No data	No data	0	0	0	0	0	1	No data	-0.8985107556536128	No data	-1	No data	No data	0	-1	-1
RYR1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	1	0	0.7876150000000003	No data	-0.5138444567015996	-0.9536497377634812	0	-1	No data	-0.1291174999999999	0.75	0
ADORA2A	0.024022690554505618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.19757750922377684	No data	No data	1	1	0	1	1	1	0.05339999999999989	1	-0.21213458356315495	-0.9333801329396502	0	-1	No data	0	0.75	0
CAMSAP1	0.020246963886771156	0.03186088253464185	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.028876712886552	No data	No data	No data	0	0	0	0	0	0.22284500000000024	No data	-0.6389409817981246	-0.8062197028133957	0	No data	No data	0	0.5	-1
CFAP91	0.5836607304410865	No data	No data	0.7964197414111042	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13492686313657926	No data	0.4494850111230317	No data	0	0	0	0	0	0	No data	0.28185328185328196	-0.13801839227553903	0	No data	No data	No data	0.5	0
IL2	0.022377447670978816	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18404601114874533	No data	No data	No data	0	1	1	1	0	0	0	-0.5113072255929398	-0.9038721574953418	0	No data	No data	No data	No data	No data
PDE11A	0.0318577834738213	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	0.2559388657944925	No data	0	0	1	1	0	0.72669	No data	0.26221731936017645	-0.25964616602717483	0	No data	No data	0	0.5	0
CPSF6	0.08034957446891063	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6608447440447183	No data	0	0	0	0	0	0.98185	No data	-0.8814120242691671	0	-1	No data	No data	0	-1	-1
PRKACA	0.11058364399615987	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	0.905708919587881	0.25	0	0	1	1	1	0.9002850000000002	No data	-0.8567015995587424	-0.58899126926202	0	-1	-1	-0.7720800000000001	0.5	-1
KAT8	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	1	0.9126649999999998	No data	-0.20154440154440156	-0.8508235603669836	-1	No data	No data	0	-1	-1
BMP15	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0	No data	No data	0	0	No data	No data	0	No data	No data
KLK3	0.02767165609301336	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22758886539164533	No data	No data	0.5	0	1	0	1	0	No data	No data	0.1746276889134033	-0.8781967687654368	0	No data	No data	-0.42528749999999993	1	0
PLA2G2A	0.011087395640541056	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09118961964174317	No data	No data	0.75	1	1	1	1	1	0	No data	0.3329288472145615	0	0	No data	No data	0	0.75	0
TRHR	0.056772598733107485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4669330699822258	1	1	0	0	1	0	0.6608049999999999	No data	-0.3664644236072807	-0.3002630706033185	0	No data	No data	0	No data	No data
RALBP1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	1	0	0	0	0	0.5801549999999999	No data	-0.6550468836183122	-0.05373224667943238	0	No data	No data	No data	-1	-1
PPY	0.0042501683288740716	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	0	1	0	0	0	0	No data	0.5252068394925538	-0.05373224667943238	0	No data	No data	0	1	0.5
BGN	0.0025870589827929123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	No data	No data	0	1	0	0	0	0.7961950000000002	No data	No data	-0.09307673965788632	0	No data	No data	0	0.5	0
STAR	0.055381627459801984	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.046776897482894174	No data	0.44379863499238076	No data	0	0	0	0	1	0.35087499999999994	No data	0.5076668505239934	-0.7820935640117155	0	-1	No data	0	1	0
SPATC1L	0.12157699488783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08195582630468666	No data	0.979435667784609	No data	1	0	0	0	0	0.264705	No data	0.8431329288472145	-0.07597443609172166	0	No data	No data	0	0.5	0
ZDHHC19	0.11631873336668742	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1291852944924695	No data	0.9243810961068014	No data	0	0	0	0	0	0	No data	0.3965802537231109	0	0	No data	No data	0	1	0.5
ADCY7	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	1	0	0	1	0	0.18981500000000012	No data	-0.3842250413678985	0	0	No data	No data	0	0.5	0
KIFAP3	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.8926749999999999	No data	0.06530612244897949	0	0	No data	No data	No data	-1	-1
PMFBP1	0.6786715651138268	No data	No data	0.8845552088676195	No data	No data	0.607930797611621	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03706689168770857	No data	0.9584704935930829	No data	0	0	0	0	0	0	No data	0.11428571428571432	0	0	No data	No data	No data	0.5	0
SDS	0.005420504535375625	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.044581591824852204	No data	No data	No data	0	0	0	0	1	0.17683000000000035	No data	0.010479867622724681	No data	0	No data	No data	-0.0015249999999999986	1	0
TUB	0.006739699294458521	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.055431467865559615	No data	No data	No data	1	0	0	0	1	0.7727249999999998	No data	-0.35973524544953117	-0.8609463325453204	0	No data	No data	0	0.5	0
JUN	0.016007530117101893	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1316558577060967	No data	No data	No data	0	0	1	1	0	0.8640500000000003	No data	-0.4166574738003309	-0.9550425863898478	0	-1	No data	0	-1	-1
RPL7	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	1	1	0	No data	No data	-0.9866519580805295	No data	-1	No data	No data	0	-1	-1
PRAMEF33	0.09570182046381182	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7871111386344939	No data	No data	No data	No data	No data	No data	0	No data	0.705019305019305	-0.7161341464110466	No data	No data	No data	-0.9683550000000001	1	1
CXCL8	0.03972743962688639	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32674310779256177	No data	No data	0.5	0	1	1	1	0	No data	No data	0.8605626034197462	No data	0	-1	No data	0	1	0
TBC1D20	0.10029841761373665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06946960320040796	No data	0.8075490042231279	No data	0	0	0	0	0	0.6526049999999998	No data	-0.7214561500275787	-0.7285999310319152	0	No data	No data	No data	-1	-1
CANX	0.03621882575910078	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.2948464368416362	No data	0	0	0	0	0	0.6621600000000001	No data	-0.9107556536127964	-0.9093257058519039	0	No data	No data	0	-1	-1
AIF1	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.45578	No data	0.6112520683949256	-0.5958265413947108	0	No data	No data	-0.1326525	0.5	-1
PLAGL1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	0.08781025923883057	-0.9068514426125085	0	No data	No data	0	0.5	-1
SPMIP4	0.23906252700865233	0.3932397041700433	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.17109762824048547	No data	0	No data	No data	No data	1	0
CKS2	0.10296482893002612	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.8468466257553018	No data	0	0	0	0	1	0.93671	No data	-0.3142857142857143	0	0	No data	No data	-0.5253174999999999	0.5	-1
GSTP1	0.03258653709227066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2680118955997414	No data	No data	0.5	0	0	1	1	1	0.26190500000000017	No data	0.6168781025923884	0	0	-1	No data	0	0.5	-1
PRAMEF26	0.09570182046381182	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7871111386344939	No data	No data	No data	0	0	0	0	No data	No data	-0.7161341464110466	No data	No data	No data	-1	No data	No data
URI1	0.0042501683288740716	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	No data	0	0	0	0	0	0	No data	-0.21985659128516266	0	-1	No data	No data	No data	-1	-1
EIF2AK3	0.005967277398167492	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04907859103051817	No data	No data	No data	0	0	1	1	0	0.3637999999999998	1	-0.5607280750137893	-0.8923531817777838	0	No data	No data	0	0.5	0
CELF3	0.11263545349194454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	0.9180247927073265	No data	0	0	0	0	0	0.9784950000000002	No data	-0.488030888030888	0	0	No data	No data	-0.19354750000000004	0.75	0.5
ATP5MK	0.008343881185931618	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06862525487039182	No data	No data	No data	0	0	0	0	0	0.4827599999999997	No data	0.7494760066188637	-0.29423016648042644	0	No data	No data	No data	-1	-1
RAB11A	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	1	1	No data	-0.5982349696635412	0	0	No data	No data	-0.7685175000000001	-1	-1
PON1	0.04041443616430913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3323933934839739	No data	No data	No data	0	1	1	1	0	0.11267500000000012	No data	0.33193601765030345	-0.5723828680709955	0	-1	No data	-0.14084499999999983	1	0.5
AZU1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	No data	No data	0.8101489244346387	No data	0	No data	No data	0	1	0.5
SELE	0.00811022458891429	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0667035180712751	No data	No data	0.75	1	0	1	1	0	0	No data	-0.18731384445670163	-0.27827810722073604	0	-1	No data	0	0.5	0
ATP8A2	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	No data	1	0	0	0	0	0.5707050000000002	No data	-0.39900717043574185	-0.9213150724473481	0	No data	No data	-0.15404000000000018	0.75	0.5
YIPF5	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.63035	No data	-0.7260893546607832	-0.7609910359441496	0	No data	No data	-0.027237500000000026	-1	-1
EDA	0.06585343241538748	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5416194793396385	No data	0	1	0	0	0	0.7314599999999999	No data	No data	-0.8054519650558145	0	No data	No data	0	-1	0
MARF1	0.07697675841132068	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6331046125129655	No data	0	0	0	0	0	0.3082650000000001	No data	-0.9724214009928296	0	0	No data	No data	No data	-1	-1
MGP	0.00813075680306344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06687238773727831	No data	No data	No data	0	1	0	0	0	0.1747549999999997	No data	0.7558742415885273	-0.9479330423865958	0	No data	No data	No data	-1	-1
TST	0.0473745936727585	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3896380464592283	No data	0	0	0	1	0	0.5454549999999998	No data	0.669277440706012	-0.07147140820616377	0	No data	No data	0	0.5	-1
PRAC2	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	No data	No data	0.9030336458907888	No data	No data	No data	No data	No data	0.75	0.5
RGS18	0.0036957985468470188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	No data	0	0	0	0	0	0.1914900000000003	No data	0.7102040816326531	-0.258447758163709	0	No data	No data	0	0.5	0
WEE1	0.005269888173848255	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04334282943512711	No data	No data	0.5	0	0	1	1	1	0.5278649999999999	1	-0.7894098179812465	0	-1	No data	No data	0	-1	-1
BRD7	0.11592768961265205	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.40467589021681566	No data	0.8522922607645997	No data	0	0	1	1	0	0.40859999999999985	1	-0.8576944291230005	-0.32379047762049307	0	No data	No data	0	-1	-1
SEMG1	0.08768161466007066	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10285344747258611	No data	0.6954346290260933	No data	0	1	0	0	0	0	No data	0.4648648648648648	-0.08945751874593927	0	No data	No data	-0.4480525	1	0.5
MALAT1	0.00811022458891429	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0667035180712751	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.24702891011917832	No data	No data	No data	No data	No data	No data
POU5F1	0.0022174791281082107	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	No data	0	0	0	0	0	0.2083350000000003	No data	-0.8729178157749586	No data	0	-1	-1	-0.8958324999999998	0.5	0
CDC14B	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.26706999999999964	No data	-0.6593491450634308	-0.601150172083042	0	No data	No data	-0.5130524999999999	-1	0
TMOD4	0.009568011793503948	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07869326435750429	No data	No data	No data	0	0	0	0	0	0.8115949999999998	No data	0.055377826806398245	No data	0	No data	No data	0	0.75	0
PTGS1	0.0044144260420672715	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03630697819069404	No data	No data	1	0	0	1	1	0	0.4741250000000001	1	-0.253392167677882	-0.9396768567376201	0	-1	No data	-0.040067499999999964	0.5	0
IL4I1	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	1	0	0	0	0	No data	0.27722007722007724	-0.5055829510709	0	No data	No data	0	0.75	0
ARHGAP4	0.00406537840153172	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	No data	0	0	0	0	0	0.06447999999999965	No data	No data	No data	0	No data	No data	0	0.5	-1
NELL2	0.09046701909589089	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03951550184475537	No data	0.7341780093956801	No data	0	1	0	0	0	0.6997549999999997	No data	-0.6953116381687809	0	0	No data	No data	0	0.5	0
CCDC141	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0	No data	0.1534473248758963	-0.2753764459759672	No data	No data	No data	0	1	0
NEUROD6	0.16910749264349584	0.27816898454210376	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.91098	No data	-0.7802537231108659	No data	0	No data	No data	0	1	1
RPS4Y2	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	0	0	0	No data	No data	No data	No data	0	No data	No data	-0.8479099999999999	0.75	0.5
ATP2B4	0.18771936322236227	0.26009067726319585	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04619991655093949	No data	0.953335126236751	No data	1	0	0	0	0	0.23236500000000007	No data	-0.7516822945394374	-0.5232218517697595	0	No data	No data	-0.4253125000000001	0.5	-1
ENG	0.013304874768649264	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1094275435700918	No data	No data	0.75	1	0	0	0	0	0	No data	-0.821842250413679	-0.9727102109437419	0	No data	No data	0	0.5	-1
ACCS	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.15169500000000014	No data	-0.12112520683949257	No data	0	No data	No data	0	-1	-1
IL18RAP	0.07512239157252934	0.0695153458067779	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.22081387187622956	No data	0.5064240923916492	0.5	1	0	0	0	0	0	No data	-0.22305570876999448	-0.036946524187973784	0	No data	No data	0	0.75	0
TMSB4Y	0.0073915970936940375	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.6590899999999997	No data	No data	-0.8939683704397444	No data	No data	No data	-0.8295449999999999	0.5	0
IL22	0.011720801876298979	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.09639914544835132	No data	No data	0.5	0	1	0	0	0	0	No data	0.704357418643133	-0.853146561010081	0	No data	No data	No data	0.5	1
CDC25C	0.0037573951892944687	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03090314887859074	No data	No data	No data	0	0	1	1	0	0	0	0.3538885824600111	No data	0	No data	No data	0	0.5	0.5
MT-ATP6	0.012755125910096698	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.10490606792917702	No data	No data	No data	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
CD36	0.0029361066233284643	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024148362238461615	No data	No data	No data	0	0	0	0	0	0.2055100000000003	No data	0.9819084390512962	-0.9750702239564965	0	-1	No data	0	0.5	0
DND1	0.09127214173195568	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	No data	0.7202821729806255	No data	0	0	0	0	0	0.3201149999999998	No data	-0.5257584114726972	-0.7890312813250183	0	No data	No data	0	0.75	0.5
TRGC2	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	No data	No data	No data	0	No data	No data	0	No data	No data	No data	-0.7222225000000002	0.5	0
KCNJ16	0.0014783194187388072	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	0	0	0	0.6172249999999998	No data	0.3281853281853282	-0.228693877359529	0	No data	No data	0	0.75	0
S100PBP	0.005913277674955229	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04863446380892969	No data	No data	No data	0	0	0	0	0	0	No data	-0.6589078874793161	No data	0	No data	No data	No data	-1	-1
SCGB3A1	0.03204257340116364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.26353800076463774	No data	0	1	0	0	0	0	No data	0.9287369001654715	0	0	No data	No data	0	0.75	0
CFAP300	0.01404403447801867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.115506851546208	No data	No data	No data	0	0	0	0	0	0.17603000000000008	No data	0.5929398786541644	-0.2968332104456023	0	No data	No data	No data	0.5	0
ADM	0.011988109339388238	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0985976478448365	No data	No data	0.5	0	1	1	0	0	0	No data	-0.5938223938223939	-0.9648575075798235	0	No data	No data	0	0.5	-1
RPLP0	0.002771848910135263	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	No data	1	0	0	1	1	0	No data	No data	-0.995146166574738	No data	-1	No data	No data	0	-1	-1
BAZ1A	0.10569705954569487	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.04255515583281348	No data	0.8586793962772471	No data	0	0	1	1	0	0.3637549999999997	No data	-0.8188637617209046	-0.20818132130548117	0	No data	No data	0	0.5	-1
HMGCR	0.003860056260040219	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03174749720860688	No data	No data	1	0	0	1	1	1	0.6734250000000003	1	-0.7436293436293436	-0.3074028175658705	-1	-1	No data	No data	0.5	-1
KRT2	0.03392003906296193	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.27897944302397293	No data	0	0	0	0	0	0	No data	0.05438499724214019	-0.6663092257665822	0	No data	No data	-0.13536749999999992	1	0
