SNRPD1	ACIN1
SNRPD2	ACIN1
SNRPD3	ACIN1
SNRPE	ACIN1
SNRPF	ACIN1
SNRPG	ACIN1
SNRPN	ACIN1
SNU13	ACIN1
ACIN1	SNW1
SRRM1	ACIN1
SRRM2	ACIN1
SRRT	ACIN1
SRSF1	ACIN1
SRSF10	ACIN1
SRSF11	ACIN1
SRSF12	ACIN1
SRSF2	ACIN1
SRSF3	ACIN1
SRSF4	ACIN1
SRSF5	ACIN1
SRSF6	ACIN1
SRSF7	ACIN1
SRSF8	ACIN1
SRSF9	ACIN1
ACIN1	STEEP1
ACIN1	SYF2
TCERG1	ACIN1
ACIN1	TFIP11
TRA2B	ACIN1
TXNL4A	ACIN1
U2AF1	ACIN1
U2AF1L4	ACIN1
U2AF2	ACIN1
U2SURP	ACIN1
ACIN1	UPF3B
USP39	ACIN1
ACIN1	WDR70
ACIN1	XAB2
YBX1	ACIN1
ACIN1	YJU2
ACIN1	ZNF830
MORC2	ACLY
SREBF1	ACLY
CTCF	ACO1
FXN	ACO2
PCTP	ACOT1
SREBF1	ACOT1
PCTP	ACOT11
PCTP	ACOT12
HNF4A	ACOT13
PCTP	ACOT13
PCTP	ACOT7
PCTP	ACOT7L
HNF4A	ACOX1
PPARG	ACOX1
TYSND1	ACOX1
USF1	ACOX1
PPARA	ACOX2
ACP1	ARHGAP35
NFKB1	ACP5
SPI1	ACP5
PPARA	ACSL1
SREBF1	ACSL3
HNF4A	ACSL5
HNF4A	ACSM3
HOXA9	ACSM3
SIRT3	ACSS1
CTCF	ACSS2
EP300	ACSS2
SIRT1	ACSS2
SIRT3	ACSS2
SP1	ACSS2
SPI1	ACSS2
SREBF1	ACSS2
SREBF2	ACSS2
ADAM17	ACTA1
ARPC4	ACTA1
ARPC5	ACTA1
CASP3	ACTA1
CFL1	ACTA1
CTCF	ACTA1
CTNNB1	ACTA1
DIAPH1	ACTA1
EGR1	ACTA1
EP300	ACTA1
GSN	ACTA1
MMP1	ACTA1
MMP13	ACTA1
MMP14	ACTA1
MMP15	ACTA1
MMP16	ACTA1
MMP19	ACTA1
MMP2	ACTA1
MMP20	ACTA1
MMP21	ACTA1
MMP23B	ACTA1
MMP24	ACTA1
MMP25	ACTA1
MMP27	ACTA1
MMP7	ACTA1
MMP8	ACTA1
MMP9	ACTA1
NFATC1	ACTA1
NFATC2	ACTA1
NFATC3	ACTA1
NFATC4	ACTA1
RAC1	ACTA1
RHOG	ACTA1
RHOJ	ACTA1
RHOQ	ACTA1
ADAM17	ACTA2
ARPC4	ACTA2
ARPC5	ACTA2
CTNNB1	ACTA2
MMP1	ACTA2
MMP13	ACTA2
MMP14	ACTA2
MMP15	ACTA2
MMP16	ACTA2
MMP19	ACTA2
MMP2	ACTA2
MMP20	ACTA2
MMP21	ACTA2
MMP23B	ACTA2
MMP24	ACTA2
MMP25	ACTA2
MMP27	ACTA2
MMP7	ACTA2
MMP8	ACTA2
MMP9	ACTA2
NFATC1	ACTA2
NFATC2	ACTA2
NFATC3	ACTA2
NFATC4	ACTA2
RAC1	ACTA2
RHOG	ACTA2
RHOJ	ACTA2
RHOQ	ACTA2
ADAM17	ACTB
ARPC4	ACTB
ARPC5	ACTB
ACTB	CETN2
ACTB	COPS2
ACTB	COPS3
ACTB	COPS4
ACTB	COPS5
ACTB	COPS6
ACTB	COPS7A
ACTB	COPS7B
ACTB	COPS8
CTNNB1	ACTB
ACTB	CUL4A
ACTB	CUL4B
ACTB	DDB1
ACTB	DDB2
ACTB	GPS1
GSK3B	ACTB
ACTB	H3-3A
ACTB	H3C1
ACTB	H3C15
ACTB	H4C1
MMP1	ACTB
MMP13	ACTB
MMP14	ACTB
MMP15	ACTB
MMP16	ACTB
MMP19	ACTB
MMP2	ACTB
MMP20	ACTB
MMP21	ACTB
MMP23B	ACTB
MMP24	ACTB
MMP25	ACTB
MMP27	ACTB
MMP7	ACTB
MMP8	ACTB
MMP9	ACTB
PTK2	ACTB
PTK2B	ACTB
RAC1	ACTB
ACTB	RAD23B
ACTB	RBX1
RHOG	ACTB
RHOJ	ACTB
RHOQ	ACTB
ACTB	XPC
ADAM17	ACTBL2
ARPC4	ACTBL2
ARPC5	ACTBL2
CTNNB1	ACTBL2
MMP1	ACTBL2
MMP13	ACTBL2
MMP14	ACTBL2
MMP15	ACTBL2
MMP16	ACTBL2
MMP19	ACTBL2
MMP2	ACTBL2
MMP20	ACTBL2
MMP21	ACTBL2
MMP23B	ACTBL2
MMP24	ACTBL2
MMP25	ACTBL2
MMP27	ACTBL2
MMP7	ACTBL2
MMP8	ACTBL2
MMP9	ACTBL2
PTK2	ACTBL2
PTK2B	ACTBL2
RAC1	ACTBL2
RHOG	ACTBL2
RHOJ	ACTBL2
RHOQ	ACTBL2
ADAM17	ACTC1
ARPC4	ACTC1
ARPC5	ACTC1
CTNNB1	ACTC1
EP300	ACTC1
MMP1	ACTC1
MMP13	ACTC1
MMP14	ACTC1
MMP15	ACTC1
MMP16	ACTC1
MMP19	ACTC1
MMP2	ACTC1
MMP20	ACTC1
MMP21	ACTC1
MMP23B	ACTC1
MMP24	ACTC1
MMP25	ACTC1
MMP27	ACTC1
MMP7	ACTC1
MMP8	ACTC1
MMP9	ACTC1
NFATC1	ACTC1
NFATC2	ACTC1
NFATC3	ACTC1
NFATC4	ACTC1
RAC1	ACTC1
RHOG	ACTC1
RHOJ	ACTC1
RHOQ	ACTC1
ADAM17	ACTG1
ARPC4	ACTG1
ARPC5	ACTG1
CTNNB1	ACTG1
MMP1	ACTG1
MMP13	ACTG1
MMP14	ACTG1
MMP15	ACTG1
MMP16	ACTG1
MMP19	ACTG1
MMP2	ACTG1
MMP20	ACTG1
MMP21	ACTG1
MMP23B	ACTG1
MMP24	ACTG1
MMP25	ACTG1
MMP27	ACTG1
MMP7	ACTG1
MMP8	ACTG1
MMP9	ACTG1
PTK2	ACTG1
PTK2B	ACTG1
RAC1	ACTG1
RHOG	ACTG1
RHOJ	ACTG1
RHOQ	ACTG1
SRF	ACTG1
ADAM17	ACTG2
ARPC4	ACTG2
ARPC5	ACTG2
CTNNB1	ACTG2
MMP1	ACTG2
MMP13	ACTG2
MMP14	ACTG2
MMP15	ACTG2
MMP16	ACTG2
MMP19	ACTG2
MMP2	ACTG2
MMP20	ACTG2
MMP21	ACTG2
MMP23B	ACTG2
MMP24	ACTG2
MMP25	ACTG2
MMP27	ACTG2
MMP7	ACTG2
MMP8	ACTG2
MMP9	ACTG2
NFATC1	ACTG2
NFATC2	ACTG2
NFATC3	ACTG2
NFATC4	ACTG2
RAC1	ACTG2
RHOG	ACTG2
RHOJ	ACTG2
RHOQ	ACTG2
ACTL6A	CETN2
ACTL6A	COPS2
ACTL6A	COPS3
ACTL6A	COPS4
ACTL6A	COPS5
ACTL6A	COPS6
ACTL6A	COPS7A
ACTL6A	COPS7B
ACTL6A	COPS8
ACTL6A	CUL4A
ACTL6A	CUL4B
ACTL6A	DDB1
ACTL6A	DDB2
FOS	ACTL6A
ACTL6A	GPS1
ACTL6A	H3-3A
ACTL6A	H3C1
ACTL6A	H3C15
ACTL6A	H4C1
ACTL6A	RAD23B
ACTL6A	RBX1
SP1	ACTL6A
ACTL6A	XPC
EGR1	ACTL6B
REST	ACTL6B
CDH1	ACTN1
ACTN1	CRKL
CTNNA1	ACTN1
CTNNB1	ACTN1
CTNND1	ACTN1
FYN	ACTN1
ACTN1	LPP
ACTN1	PIK3CA
ACTN1	PIK3R1
PTK2	ACTN1
PTK2B	ACTN1
RAC1	ACTN1
ACTN1	RHOA
SRC	ACTN1
YES1	ACTN1
EP300	ACTN2
ACTN2	HRAS
ACTN2	KRAS
MYH3	ACTN2
MYH6	ACTN2
MYH8	ACTN2
MYL1	ACTN2
MYL2	ACTN2
MYL3	ACTN2
MYL4	ACTN2
ACTN2	NRAS
PTK2	ACTN2
PTK2B	ACTN2
SRC	ACTN2
ACTN3	CRKL
MYH3	ACTN3
MYH6	ACTN3
MYH8	ACTN3
MYL1	ACTN3
MYL2	ACTN3
MYL3	ACTN3
MYL4	ACTN3
ACTN3	PIK3CA
ACTN3	PIK3R1
RAC1	ACTN3
ACTN3	RHOA
NRF1	ACTN4
PTK2	ACTN4
PTK2B	ACTN4
ACTR10	AR
ACTR10	FKBP4
ACTR10	HSP90AA1
ACTR10	HSP90AB1
ACTR10	NR3C1
ACTR10	NR3C2
ACTR10	PGR
ACTR10	PTGES3
RAB18	ACTR10
RAB3GAP1	ACTR10
RAB3GAP2	ACTR10
ACTR1A	AR
ACTR1A	FKBP4
ACTR1A	HSP90AA1
ACTR1A	HSP90AB1
ACTR1A	NR3C1
ACTR1A	NR3C2
ACTR1A	PGR
PLK1	ACTR1A
ACTR1A	PTGES3
RAB18	ACTR1A
RAB3GAP1	ACTR1A
RAB3GAP2	ACTR1A
ACTR1A	RAB8A
SEPTIN2	ACTR1A
ADAM17	ACTR2
BRK1	ACTR2
CYFIP2	ACTR2
GAB1	ACTR2
MMP1	ACTR2
MMP13	ACTR2
MMP14	ACTR2
MMP15	ACTR2
MMP16	ACTR2
MMP19	ACTR2
MMP2	ACTR2
MMP20	ACTR2
MMP21	ACTR2
MMP23B	ACTR2
MMP24	ACTR2
MMP25	ACTR2
MMP27	ACTR2
MMP7	ACTR2
MMP8	ACTR2
MMP9	ACTR2
MYO10	ACTR2
NCK1	ACTR2
NCK2	ACTR2
NCKAP1	ACTR2
PAX5	ACTR2
PBX3	ACTR2
PDGFB	ACTR2
PDGFRB	ACTR2
RAC1	ACTR2
RHOG	ACTR2
RHOJ	ACTR2
RHOQ	ACTR2
WASF1	ACTR2
WASF2	ACTR2
WASL	ACTR2
BRK1	ACTR3
CYFIP2	ACTR3
GAB1	ACTR3
MYO10	ACTR3
NCK1	ACTR3
NCK2	ACTR3
NCKAP1	ACTR3
NFKB1	ACTR3
PDGFB	ACTR3
PDGFRB	ACTR3
WASF1	ACTR3
WASF2	ACTR3
WASL	ACTR3
ACTR5	CETN2
ACTR5	COPS2
ACTR5	COPS3
ACTR5	COPS4
ACTR5	COPS5
ACTR5	COPS6
ACTR5	COPS7A
ACTR5	COPS7B
ACTR5	COPS8
ACTR5	CUL4A
ACTR5	CUL4B
ACTR5	DDB1
ACTR5	DDB2
ACTR5	GPS1
ACTR5	RAD23B
ACTR5	RBX1
TAF1	ACTR5
ACTR5	XPC
ACTR8	CETN2
ACTR8	COPS2
ACTR8	COPS3
ACTR8	COPS4
ACTR8	COPS5
ACTR8	COPS6
ACTR8	COPS7A
ACTR8	COPS7B
ACTR8	COPS8
ACTR8	CUL4A
ACTR8	CUL4B
ACTR8	DDB1
ACTR8	DDB2
ACTR8	GPS1
ACTR8	RAD23B
ACTR8	RBX1
ACTR8	XPC
YY1	ACTR8
ACVR1	SMAD1
ACVR1	SMAD5
ACVR1	SMAD9
ZNF263	ACVR1
ACVR1B	SMAD2
ACVR1B	SMAD3
ACVR1C	SMAD2
ACVR1C	SMAD3
TCF7L2	ACVR1C
ACVR2A	SMAD1
ACVR2A	SMAD2
ACVR2A	SMAD3
ACVR2A	SMAD5
ACVR2A	SMAD9
E2F1	ACVR2B
ACVR2B	SMAD1
ACVR2B	SMAD2
ACVR2B	SMAD3
ACVR2B	SMAD5
ACVR2B	SMAD9
CTCF	ACVRL1
CTCFL	ACVRL1
EP300	ACVRL1
GATA2	ACVRL1
ACVRL1	PPP1CA
SMAD7	ACVRL1
LEF1	ADA
NFIC	ADA
SP1	ADA
NFKB1	ADA2
ADAM10	APP
ADAM10	CDH1
ADAM10	CDH2
ADAM10	COL17A1
ADAM10	CTNNA1
ADAM10	CTNNB1
ADAM10	CTNND1
ADAM10	DLL1
ADAM10	DLL4
ADAM10	DTX1
ADAM10	EGF
FAM20A	ADAM10
ADAM10	JAG1
ADAM10	JAG2
ADAM10	JUP
ADAM10	NOTCH1
ADAM10	NOTCH2
ADAM10	NOTCH3
ADAM10	NOTCH4
ADAM10	RPS27A
ADAM10	UBA52
ADAM10	UBB
ADAM10	UBC
ADAM12	DLL1
ADAM12	EGF
PRKCA	ADAM12
PRKCB	ADAM12
ADAM15	CDH1
E2F1	ADAM15
ADAM17	BDNF
ADAM17	BTC
ADAM17	CD163
ADAM17	CDH1
ADAM17	CDH3
ADAM17	COL17A1
ADAM17	CTNNA1
ADAM17	CTNNA2
ADAM17	CTNNB1
ADAM17	DLL1
ADAM17	EGF
ADAM17	ERBB2
ADAM17	ERBB4
ADAM17	EREG
FURIN	ADAM17
ADAM17	GHR
ADAM17	HBEGF
ADAM17	HER2
ADAM17	JUP
MAPK14	ADAM17
ADAM17	NGFR
ADAM17	NOTCH1
ADAM17	NOTCH2
ADAM17	NOTCH3
ADAM17	NOTCH4
ADAM17	NRG1
ADAM17	NRG2
ADAM17	NRG3
ADAM17	NRG4
PKN1	ADAM17
PKN2	ADAM17
PKN3	ADAM17
PLK2	ADAM17
PRKCA	ADAM17
PRKCB	ADAM17
PRKCD	ADAM17
PRKCE	ADAM17
PRKCG	ADAM17
PRKCH	ADAM17
PRKCI	ADAM17
PRKCQ	ADAM17
PRKCZ	ADAM17
RHBDF2	ADAM17
ADAM17	SHH
ADAM17	SORT1
ADAM17	TNF
ADAM17	TNFRSF1B
ADAM17	TRAF6
ADAM17	ZNF274
CTCF	ADAM19
EP300	ADAM19
RAD21	ADAM19
CEBPB	ADAM9
ADAM9	COL17A1
FOS	ADAM9
JUN	ADAM9
B3GLCT	ADAMTS13
POFUT2	ADAMTS13
ADAMTS13	VWF
ADAMTS14	COL11A1
ADAMTS14	COL11A2
ADAMTS14	COL1A1
ADAMTS14	COL1A2
ADAMTS14	COL24A1
ADAMTS14	COL27A1
ADAMTS14	COL2A1
ADAMTS14	COL3A1
ADAMTS14	COL5A1
ADAMTS14	COL5A2
ADAMTS14	COL5A3
MYC	ADAMTS16
ADAMTS2	COL11A1
ADAMTS2	COL11A2
ADAMTS2	COL1A1
ADAMTS2	COL1A2
ADAMTS2	COL24A1
ADAMTS2	COL27A1
ADAMTS2	COL2A1
ADAMTS2	COL3A1
ADAMTS2	COL5A1
ADAMTS2	COL5A2
ADAMTS2	COL5A3
ADAMTS3	COL11A1
ADAMTS3	COL11A2
ADAMTS3	COL1A1
ADAMTS3	COL1A2
ADAMTS3	COL24A1
ADAMTS3	COL27A1
ADAMTS3	COL2A1
ADAMTS3	COL3A1
ADAMTS3	COL5A1
ADAMTS3	COL5A2
ADAMTS3	COL5A3
HSF1	ADAMTS3
ADAMTS4	BCAN
B3GLCT	ADAMTS5
ADAMTS5	BCAN
POFUT2	ADAMTS5
EP300	ADAMTS6
B3GLCT	ADAMTS7
POFUT2	ADAMTS7
CTCF	ADAMTS8
B3GLCT	ADAMTSL1
POFUT2	ADAMTSL1
B3GLCT	ADAMTSL4
POFUT2	ADAMTSL4
ADAP1	KIF13B
EIF2AK2	ADAR
STAT1	ADAR
STAT2	ADAR
ADCY1	CAP1
EDN1	ADCY1
EDNRA	ADCY1
GNAI1	ADCY1
GNAI2	ADCY1
GNAI3	ADCY1
GNAO1	ADCY1
GNAZ	ADCY1
GNGT1	ADCY1
IL1A	ADCY1
PRKCE	ADCY1
PTGER1	ADCY1
S1PR1	ADCY1
GNGT2	ADCY10
EDN1	ADCY2
EDNRA	ADCY2
GNAO1	ADCY2
GNAZ	ADCY2
GNB3	ADCY2
GNG10	ADCY2
GNG12	ADCY2
GNG2	ADCY2
GNG3	ADCY2
GNG4	ADCY2
GNG5	ADCY2
GNG7	ADCY2
GNG8	ADCY2
PRKCE	ADCY2
EDN1	ADCY3
EDNRA	ADCY3
GNAO1	ADCY3
GNAZ	ADCY3
PRKCE	ADCY3
EDN1	ADCY4
EDNRA	ADCY4
GNAI1	ADCY4
GNAI2	ADCY4
GNAI3	ADCY4
GNAO1	ADCY4
GNAZ	ADCY4
PRKCE	ADCY4
EDN1	ADCY5
EDNRA	ADCY5
GNAO1	ADCY5
GNAZ	ADCY5
GNB3	ADCY5
GNG10	ADCY5
GNG12	ADCY5
GNG2	ADCY5
GNG3	ADCY5
GNG4	ADCY5
GNG5	ADCY5
GNG7	ADCY5
GNG8	ADCY5
PRKCE	ADCY5
EDN1	ADCY6
EDNRA	ADCY6
GNAZ	ADCY6
GNB3	ADCY6
GNG10	ADCY6
GNG12	ADCY6
GNG2	ADCY6
GNG3	ADCY6
GNG4	ADCY6
GNG5	ADCY6
GNG7	ADCY6
GNG8	ADCY6
ADCY6	PRKACA
ADCY6	PRKACB
ADCY6	PRKACG
ADCY6	PRKAR1A
ADCY6	PRKAR1B
ADCY6	PRKAR2A
ADCY6	PRKAR2B
PRKCE	ADCY6
EDN1	ADCY7
EDNRA	ADCY7
