GENE	SCORE
3x4Hyp-3Hyp-COL4A6	0.025
3x4Hyp-3Hyp-COL5A3	0.08333333333333333
3x4Hyp-3Hyp-GalHyl-COL1A1	0.09166666666666666
3x4Hyp-3Hyp-GalHyl-COL1A2	0.09166666666666666
3x4Hyp-3Hyp-GalHyl-COL2A1(182-1241)	0.06666666666666667
3x4Hyp-3Hyp-GalHyl-COL3A1	0.06666666666666667
3x4Hyp-3Hyp-GalHyl-COL4A1(173-1669)	0.025
3x4Hyp-3Hyp-GalHyl-COL4A2(184-1712)	0.025
3x4Hyp-3Hyp-GalHyl-COL4A3(29-1670)	0.025
3x4Hyp-3Hyp-GalHyl-COL4A4	0.025
3x4Hyp-3Hyp-GalHyl-COL4A5	0.041666666666666664
3x4Hyp-3Hyp-GalHyl-COL4A6	0.025
3x4Hyp-3Hyp-GalHyl-COL5A3	0.08333333333333333
3x4Hyp-3Hyp-GlcGalHyl-COL1A1	0.09166666666666666
3x4Hyp-3Hyp-GlcGalHyl-COL1A2	0.09166666666666666
3x4Hyp-3Hyp-GlcGalHyl-COL2A1(182-1241)	0.06666666666666667
3x4Hyp-3Hyp-GlcGalHyl-COL3A1	0.06666666666666667
3x4Hyp-3Hyp-GlcGalHyl-COL4A1(173-1669)	0.025
3x4Hyp-3Hyp-GlcGalHyl-COL4A2(184-1712)	0.025
3x4Hyp-3Hyp-GlcGalHyl-COL4A3(29-1670)	0.025
3x4Hyp-3Hyp-GlcGalHyl-COL4A4	0.025
3x4Hyp-3Hyp-GlcGalHyl-COL4A5	0.041666666666666664
3x4Hyp-3Hyp-GlcGalHyl-COL4A6	0.025
3x4Hyp-3Hyp-GlcGalHyl-COL5A3	0.08333333333333333
3x4Hyp-5Hyl-COL1A1	0.09166666666666666
3x4Hyp-5Hyl-COL1A2	0.09166666666666666
3x4Hyp-5Hyl-COL2A1(182-1241)	0.06666666666666667
3x4Hyp-5Hyl-COL3A1	0.06666666666666667
3x4Hyp-5Hyl-COL4A1(173-1669)	0.025
3x4Hyp-5Hyl-COL4A2(184-1712)	0.025
3x4Hyp-5Hyl-COL4A3(29-1670)	0.025
3x4Hyp-5Hyl-COL4A4	0.025
3x4Hyp-5Hyl-COL4A5	0.041666666666666664
3x4Hyp-5Hyl-COL4A6	0.025
3x4Hyp-5Hyl-COL5A2(?-1229)	0.08333333333333333
3x4Hyp-5Hyl-COL5A3	0.08333333333333333
3x4Hyp-COL1A1	0.09166666666666666
3x4Hyp-COL1A2	0.09166666666666666
3x4Hyp-COL2A1(182-1241)	0.06666666666666667
3x4Hyp-COL3A1	0.06666666666666667
3x4Hyp-COL4A1(173-1669)	0.025
3x4Hyp-COL4A2(184-1712)	0.025
3x4Hyp-COL4A3(29-1670)	0.025
3x4Hyp-COL4A4	0.025
3x4Hyp-COL4A5	0.041666666666666664
3x4Hyp-COL4A6	0.025
3x4Hyp-COL5A3	0.08333333333333333
3x4Hyp-GalHyl-COL1A1	0.09166666666666666
3x4Hyp-GalHyl-COL1A2	0.09166666666666666
3x4Hyp-GalHyl-COL2A1(182-1241)	0.06666666666666667
3x4Hyp-GalHyl-COL3A1	0.06666666666666667
3x4Hyp-GalHyl-COL4A1(173-1669)	0.025
3x4Hyp-GalHyl-COL4A2(184-1712)	0.025
3x4Hyp-GalHyl-COL4A3(29-1670)	0.025
3x4Hyp-GalHyl-COL4A4	0.025
3x4Hyp-GalHyl-COL4A5	0.041666666666666664
3x4Hyp-GalHyl-COL4A6	0.025
3x4Hyp-GalHyl-COL5A3	0.08333333333333333
3x4Hyp-GlcGalHyl-COL1A1	0.09166666666666666
3x4Hyp-GlcGalHyl-COL1A2	0.09166666666666666
3x4Hyp-GlcGalHyl-COL2A1(182-1241)	0.06666666666666667
3x4Hyp-GlcGalHyl-COL3A1	0.06666666666666667
3x4Hyp-GlcGalHyl-COL4A1(173-1669)	0.025
3x4Hyp-GlcGalHyl-COL4A2(184-1712)	0.025
3x4Hyp-GlcGalHyl-COL4A3(29-1670)	0.025
3x4Hyp-GlcGalHyl-COL4A5	0.041666666666666664
3x4Hyp-GlcGalHyl-COL4A6	0.025
3x4Hyp-GlcGalHyl-COL5A3	0.08333333333333333
4-Hyp	0.08333333333333333
4-hydroxyprolyl	0.08333333333333333
4xHC-INS(90-110)	0.15
4xMeR-PIWIL1	0.03333333333333333
4xPalmC-CD36	0.1
5-Gal-Hyl	0.08333333333333333
5-hydroxylysyl	0.08333333333333333
5Hyl-COL1A1	0.09166666666666666
5Hyl-COL1A2	0.09166666666666666
5Hyl-COL2A1(182-1241)	0.06666666666666667
5Hyl-COL3A1	0.06666666666666667
5Hyl-COL4A1(173-1669)	0.025
5Hyl-COL4A2(184-1712)	0.025
5Hyl-COL4A3(29-1670)	0.025
5Hyl-COL4A4	0.025
5Hyl-COL4A5	0.041666666666666664
5Hyl-COL4A6	0.025
5Hyl-COL5A3	0.08333333333333333
6xMeR-PIWIL2	0.03333333333333333
7SL	0.03333333333333333
A132T	0.016666666666666666
A138V	0.016666666666666666
A158D	0.016666666666666666
A238V	0.016666666666666666
A240V	0.016666666666666666
A285P	0.016666666666666666
A2V	0.016666666666666666
A301P	0.016666666666666666
A314V	0.016666666666666666
A333P	0.016666666666666666
A456V	0.016666666666666666
AAAS	0.18333333333333332
AAC1	0.03333333333333333
AAMP	0.05
AARS	0.025
AARS2	0.016666666666666666
ABCA1	0.058333333333333334
ABCA12	0.016666666666666666
ABCA3	0.025
ABCA4	0.016666666666666666
ABCB11	0.025
ABCB4	0.025
ABCB6	0.016666666666666666
ABCC1	0.025
ABCC2	0.025
ABCC3	0.025
ABCC6	0.016666666666666666
ABCC8	0.025
ABCC9	0.016666666666666666
ABCD1	0.025
ABCD4	0.025
ABCE1	0.025
ABCG5	0.05
ABCG8	0.05
ABI1	0.06666666666666667
ABI2	0.06666666666666667
ABL1	0.08333333333333333
ABL2	0.05
ACACA	0.025
ACAD8	0.016666666666666666
ACADSB(52-432)	0.016666666666666666
ACADVL	0.025
ACAT1(35-427)	0.016666666666666666
ACBD5	0.025
ACD	0.03333333333333333
ACE2	0.025
ACHE	0.016666666666666666
ACO2	0.016666666666666666
ACOT2	0.016666666666666666
ACSL1	0.03333333333333333
ACSS3	0.03333333333333333
ACTA2	0.09166666666666666
ACTB	0.14166666666666666
ACTG1	0.09166666666666666
ACTR10	0.058333333333333334
ACTR1A	0.041666666666666664
ACTR2	0.08333333333333333
ACTR3	0.075
ACY1	0.025
ADA	0.041666666666666664
ADAM10	0.1
ADAM17	0.09166666666666666
ADAM17(1-214)	0.025
ADAM17(215-824)	0.041666666666666664
ADAMTS13	0.03333333333333333
ADCY1	0.06666666666666667
ADCY2	0.06666666666666667
ADCY3	0.06666666666666667
ADCY4	0.06666666666666667
ADCY5	0.06666666666666667
ADCY6	0.06666666666666667
ADCY7	0.06666666666666667
ADCY8	0.06666666666666667
ADCY9	0.06666666666666667
ADH1A	0.05
ADH1C	0.05
ADH4	0.05
ADIPOQ	0.05
ADORA2B	0.05
ADP-ribo-EEF2	0.025
ADPrbx-R314-CASP4(?-377)	0.025
ADRA2A	0.03333333333333333
ADRA2C	0.03333333333333333
ADRM1	0.275
AGGF(1-290)-RAF1(279-648)	0.025
AGGF(1-290)-p-RAF1(279-648)	0.025
AGK(1-33)InsW-BRAF(328-766)	0.025
AGK(1-33)InsW-p-BRAF(328-766)	0.025
AGO2	0.20833333333333334
AGPAT2	0.058333333333333334
AGRN(30-2068)	0.03333333333333333
AGT	0.016666666666666666
AGTRAP(1-159)-BRAF(288-545)	0.025
AGTRAP(1-159)-p-BRAF(288-545)	0.025
AHCTF1	0.025
AHCY	0.025
AHCYL1	0.08333333333333333
AHSG	0.041666666666666664
AIMP1(1-312)	0.05
AIMP2	0.05
AKAP5	0.025
AKAP9(1-1118)-BRAF(381-766)	0.025
AKAP9(1-1118)-p-BRAF(381-766)	0.025
AKR1C3	0.041666666666666664
AKT1	0.13333333333333333
AKT1S1	0.08333333333333333
AKT2	0.09166666666666666
AKT3	0.09166666666666666
ALAS1	0.016666666666666666
ALB	0.05
ALDH1A1	0.13333333333333333
ALDH1B1	0.025
ALDH2	0.03333333333333333
ALDOB	0.025
ALG1	0.03333333333333333
ALG11	0.03333333333333333
ALG12	0.03333333333333333
ALG13(1-165)	0.03333333333333333
ALG14	0.03333333333333333
ALG2	0.03333333333333333
ALG3	0.03333333333333333
ALG6	0.03333333333333333
ALG8	0.03333333333333333
ALG9	0.03333333333333333
ALK	0.05
AMER1	0.075
AMN	0.025
ANAPC1	0.11666666666666667
ANAPC10	0.11666666666666667
ANAPC11	0.11666666666666667
ANAPC15	0.10833333333333334
ANAPC16	0.10833333333333334
ANAPC2	0.11666666666666667
ANAPC4	0.11666666666666667
ANAPC5	0.11666666666666667
ANAPC7	0.11666666666666667
ANGPTL	0.025
ANGPTL4	0.05
ANO1	0.025
ANO10	0.025
ANO2	0.025
ANO3	0.025
ANO4	0.025
ANO5	0.025
ANO6	0.05
ANO7	0.025
ANO8	0.041666666666666664
ANO9	0.025
ANPEP	0.06666666666666667
ANTXR1-1	0.025
ANTXR1-2	0.025
ANTXR2-1	0.025
ANTXR2-4	0.025
ANXA1	0.075
ANXA2	0.075
AP1B1	0.03333333333333333
AP1G1	0.03333333333333333
AP1M1	0.05
AP1M2	0.03333333333333333
AP1S1	0.03333333333333333
AP1S2	0.03333333333333333
AP1S3	0.03333333333333333
AP2A1	0.08333333333333333
AP2A2(1-939)	0.1
AP2B1	0.08333333333333333
AP2M1	0.08333333333333333
AP2S1	0.08333333333333333
AP3B1(1-859)-BRAF(381-766)	0.025
AP3B1(1-859)-p-BRAF(381-766)	0.025
APAF1	0.1
APBB1IP	0.041666666666666664
APC	0.041666666666666664
APEH	0.03333333333333333
APH1A	0.09166666666666666
APH1B	0.09166666666666666
APITD1	0.03333333333333333
APOA1	0.025
APOA1(25-266)	0.041666666666666664
APOA2	0.025
APOA5	0.025
APOBEC3G	0.025
APOBEC3G-3	0.025
APOC2	0.041666666666666664
APOE	0.175
APP	0.03333333333333333
APP(672-711)	0.058333333333333334
APP(672-713)	0.06666666666666667
APRT	0.06666666666666667
AREG	0.275
ARF1	0.06666666666666667
ARF3	0.025
ARF4	0.025
ARG2	0.016666666666666666
ARHGAP12	0.025
ARHGAP9	0.041666666666666664
ARHGEF7	0.05
ARID4A	0.025
ARID4B	0.05
ARIH1	0.041666666666666664
ARNT	0.1
ARNT2	0.08333333333333333
ARPC1A	0.075
ARPC1B	0.075
ARPC2	0.075
ARPC3	0.075
ARPC4	0.075
ARPC5	0.08333333333333333
ARRB1	0.06666666666666667
ARRB2	0.075
ARSA(19-444)	0.05
ARSA(448-507)	0.05
ARSB	0.06666666666666667
ARSD	0.025
ARSE	0.025
ARSF	0.025
ARSG	0.025
ARSH	0.025
ARSI	0.025
ARSJ	0.025
ARSK	0.025
ASAH1(143-395)	0.05
ASAH1(22-142)	0.05
ASB1	0.025
ASB10	0.025
ASB11	0.025
ASB12	0.025
ASB13	0.025
ASB14	0.025
ASB15	0.025
ASB16	0.025
ASB17	0.025
ASB18	0.025
ASB2	0.025
ASB3	0.025
ASB4	0.025
ASB5	0.025
ASB6	0.025
ASB7	0.025
ASB8	0.025
ASB9	0.025
ASH2L	0.14166666666666666
ASNS	0.03333333333333333
ASZ1	0.03333333333333333
ATF1	0.05
ATF3	0.03333333333333333
ATF4	0.025
ATF5	0.03333333333333333
ATF5-201	0.025
ATF6	0.03333333333333333
ATG14	0.03333333333333333
ATG7(1-693)-BRAF(381-766)	0.025
ATG7(1-693)-p-BRAF(381-766)	0.025
ATIC(1-229)-ALK(1058-1620)	0.025
ATIC(1-229)-p-7Y-ALK(1058-1620)	0.025
ATIC(1-230)-ALK(1059-1620)	0.025
ATIC(1-230)-p-7Y-ALK(1059-1620)	0.025
ATM	0.10833333333333334
ATOX1	0.03333333333333333
ATP1A1	0.025
ATP1A2	0.025
ATP1A3	0.025
ATP1A4	0.025
ATP1B1	0.025
ATP1B2	0.025
ATP1B3	0.025
ATP5F1A	0.016666666666666666
ATP5F1B	0.016666666666666666
ATP5F1C	0.016666666666666666
ATP5MG	0.016666666666666666
ATP5PD	0.016666666666666666
ATP5PF	0.016666666666666666
ATP5PO	0.016666666666666666
ATP6AP2	0.05
ATP6V0A1	0.06666666666666667
ATP6V0A2	0.041666666666666664
ATP6V0A4	0.041666666666666664
ATP6V0B	0.075
ATP6V0C	0.08333333333333333
ATP6V0D1	0.075
ATP6V0D2	0.058333333333333334
ATP6V0E1	0.075
ATP6V0E2	0.075
ATP6V1A	0.075
ATP6V1B1	0.058333333333333334
ATP6V1B2	0.075
ATP6V1C1	0.075
ATP6V1C2	0.058333333333333334
ATP6V1D	0.08333333333333333
ATP6V1E1	0.075
ATP6V1E2	0.058333333333333334
ATP6V1F	0.075
ATP6V1G1	0.075
ATP6V1G2	0.058333333333333334
ATP6V1G3	0.058333333333333334
ATP6V1H	0.1
ATP7A	0.03333333333333333
ATR	0.125
ATRIP	0.09166666666666666
ATRX	0.016666666666666666
AURKA	0.11666666666666667
AURKB	0.13333333333333333
AVP	0.016666666666666666
AVPR1A	0.03333333333333333
AVPR1B	0.03333333333333333
AVPR2	0.03333333333333333
AXIN1	0.18333333333333332
Ac-55-DUSP16	0.025
AcK-HIST2H2AA3	0.025
AcK-HIST2H2AB	0.025
AcK-HIST2H2AC	0.025
AcK-HIST3H2A	0.025
AcK13-HIST1H2BB	0.025
AcK13-HIST1H2BC	0.025
AcK13-HIST1H2BD	0.025
AcK13-HIST1H2BH	0.025
AcK13-HIST1H2BJ	0.025
AcK13-HIST1H2BK	0.025
AcK13-HIST1H2BL	0.025
AcK13-HIST1H2BM	0.025
AcK13-HIST1H2BN	0.025
AcK13-HIST1H2BO	0.025
AcK13-HIST2H2BE	0.025
AcK13-HIST2H2BF	0.025
AcK13-HIST3H2BB	0.025
AcK14-HIST1H2BA	0.025
AcK16-HIST1H2BB	0.025
AcK16-HIST1H2BC	0.025
AcK16-HIST1H2BD	0.025
AcK16-HIST1H2BH	0.025
AcK16-HIST1H2BJ	0.025
AcK16-HIST1H2BK	0.025
AcK16-HIST1H2BL	0.025
AcK16-HIST1H2BM	0.025
AcK16-HIST1H2BN	0.025
AcK16-HIST1H2BO	0.025
AcK16-HIST2H2BE	0.025
AcK16-HIST2H2BF	0.025
AcK16-HIST3H2BB	0.025
AcK17-HIST1H2BA	0.025
AcK17-HIST1H4	0.025
AcK19-HIST1H3A	0.025
AcK19-HIST2H3A	0.025
AcK21-HIST1H2BB	0.025
AcK21-HIST1H2BC	0.025
AcK21-HIST1H2BD	0.025
AcK21-HIST1H2BH	0.025
AcK21-HIST1H2BJ	0.025
AcK21-HIST1H2BK	0.025
AcK21-HIST1H2BL	0.025
AcK21-HIST1H2BM	0.025
AcK21-HIST1H2BN	0.025
AcK21-HIST1H2BO	0.025
AcK21-HIST2H2BE	0.025
AcK21-HIST2H2BF	0.025
AcK21-HIST3H2BB	0.025
AcK22-HIST1H2BA	0.025
AcK24-HIST1H3A	0.025
AcK24-HIST2H3A	0.025
AcK5-HIST1H3A	0.025
AcK5-HIST2H3A	0.025
AcK6-HIST1H2BB	0.025
AcK6-HIST1H2BC	0.025
AcK6-HIST1H2BD	0.025
AcK6-HIST1H2BH	0.025
AcK6-HIST1H2BJ	0.025
AcK6-HIST1H2BK	0.025
AcK6-HIST1H2BL	0.025
AcK6-HIST1H2BM	0.025
AcK6-HIST1H2BN	0.025
AcK6-HIST1H2BO	0.025
AcK6-HIST1H4	0.025
AcK6-HIST2H2BE	0.025
AcK6-HIST2H2BF	0.025
AcK6-HIST3H2BB	0.025
AcK685-	0.05
AcK7-HIST1H2BA	0.025
AcK9-HIST1H4	0.025
Ack-HIST1H2AA	0.025
Ack-HIST1H2AB	0.025
Ack-HIST1H2AC	0.025
Ack-HIST1H2AD	0.025
Ack-HIST1H2AG	0.025
Ack-HIST1H2AH	0.025
Ack-HIST1H2AJ	0.025
Ack15-HIST1H3A	0.025
Ack15-HIST2H3A	0.025
Active	0.041666666666666664
ArgN-GCG(98-127)	0.03333333333333333
Autophosphorylated	0.11666666666666667
B2M(21-119)	0.06666666666666667
B3GALT6	0.05
B3GALTL	0.016666666666666666
B3GAT3	0.05
B3GNT2	0.025
B3GNT3	0.03333333333333333
B3GNT4	0.025
B3GNT5	0.025
B3GNT7	0.025
B4GALNT2	0.025
B4GALT1	0.1
B4GALT2	0.025
B4GALT3	0.025
B4GALT4	0.025
B4GALT5	0.025
B4GALT6	0.025
B4GALT7	0.05
B4GAT1	0.041666666666666664
BAD	0.06666666666666667
BAG4(1-126)-FGFR1(208-822)	0.025
BAG4(1-126)-p-8Y-FGFR1(208-822)	0.025
BAIAP2	0.06666666666666667
BANF1	0.025
BARD1	0.041666666666666664
BCAP31	0.05
BCHE	0.016666666666666666
BCKDHA	0.025
BCKDHB	0.025
BCL10	0.03333333333333333
BCL11A(1-219)insDHPPA-ALK(1058-1620)	0.025
BCL11A(1-219)insDHPPA-p-7Y-ALK(1058-1620)	0.025
BCL2	0.125
BCL2A1	0.041666666666666664
BCL2L1	0.09166666666666666
BCL2L11	0.125
BCL2L11(1-131)-BRAF(397-766)	0.025
BCL2L11(1-131)-p-BRAF(397-766)	0.025
BCL6	0.09166666666666666
BCR(1-584)-FGFR1(429-822)	0.025
BCR(1-584)-p-FGFR1(429-822)	0.025
BDH1	0.016666666666666666
BDNF	0.175
BECN1	0.06666666666666667
BIN2(1-253)insRVSLGSILSVSS-PDGFRB(572-1106)	0.025
BIRC2	0.06666666666666667
BIRC3	0.06666666666666667
BIRC5	0.16666666666666666
BIRC6(1-958)-ALK(1058-1620)	0.025
BIRC6(1-958)-p-7Y-ALK(1058-1620)	0.025
BLM	0.14166666666666666
BLVRA	0.025
BLVRB	0.025
BMP4	0.041666666666666664
BPIFB2	0.03333333333333333
BRAF	0.05
BRAF(1-380)-MACF1(600-7388)fusion	0.025
BRAP	0.041666666666666664
BRCA1	0.18333333333333332
BRCA2	0.03333333333333333
BRD4	0.03333333333333333
BRK1	0.06666666666666667
BRMS1	0.025
BSG	0.016666666666666666
BST2	0.058333333333333334
BTBD1	0.025
BTBD6	0.025
BTC(32-111)	0.16666666666666666
BTD	0.025
BTK	0.058333333333333334
BTRC	0.1
Btn-MCCC1	0.025
C	0.016666666666666666
C163SF	0.016666666666666666
C1GALT1	0.03333333333333333
C1GALT1C1	0.03333333333333333
C1QBP	0.03333333333333333
C225R	0.016666666666666666
C3	0.041666666666666664
C360R	0.016666666666666666
C3AR1	0.06666666666666667
C3a	0.058333333333333334
C3a-desArg	0.03333333333333333
C4A	0.03333333333333333
C5AR1	0.041666666666666664
C5AR2	0.03333333333333333
C5a	0.03333333333333333
C5a-desArg	0.03333333333333333
CA2	0.041666666666666664
CA9	0.025
CAB39	0.041666666666666664
CACNA1C	0.025
CACNA1D	0.025
CACNA1G	0.025
CACNA1H	0.03333333333333333
CACNA1I	0.025
CACNB2	0.03333333333333333
CACNB3	0.03333333333333333
CALM1	0.25
CALM2	0.041666666666666664
CALM3	0.041666666666666664
CALML5	0.075
CALR	0.06666666666666667
CAMK4	0.11666666666666667
CAND1	0.041666666666666664
CANX	0.058333333333333334
CAP1	0.041666666666666664
CAPN1	0.058333333333333334
CAPN2	0.025
CAPNS1	0.041666666666666664
CAPNS2	0.025
CAPZA1	0.05
CAPZA2	0.041666666666666664
CAPZA3	0.041666666666666664
CAPZB	0.058333333333333334
CARM1	0.175
CARS	0.025
CARS1(2-606)-ALK(1058-1620)	0.025
CARS1(2-606)-p-7Y-ALK(1058-1620)	0.025
CARS2(1-?)	0.016666666666666666
CASP1(1-119)	0.041666666666666664
CASP1(1-404)	0.125
CASP1(120-297)	0.041666666666666664
CASP1(298-316)	0.041666666666666664
CASP1(317-404)	0.041666666666666664
CASP10(1-521)	0.10833333333333334
CASP2(2-452)	0.10833333333333334
CASP3(176-277)	0.041666666666666664
CASP3(29-175)	0.041666666666666664
CASP4(?-377)	0.041666666666666664
CASP8(1-479)	0.05
CASP8(217-374)	0.058333333333333334
CASP8(385-479)	0.058333333333333334
CASP9(1-416)	0.08333333333333333
CAST	0.016666666666666666
CAT	0.125
CAV1	0.175
CBL	0.075
CBLIF	0.025
CBLL1	0.025
CBX1	0.025
CCL11	0.03333333333333333
CCL17	0.03333333333333333
CCL19	0.03333333333333333
CCL2	0.05
CCL20(27-96)	0.03333333333333333
CCL22(25-93)	0.03333333333333333
CCL3	0.03333333333333333
CCL3L1(26-93)	0.03333333333333333
CCL4(24-92)	0.03333333333333333
CCL5(24-91)	0.03333333333333333
CCNA2	0.125
CCNB1	0.14166666666666666
CCNC	0.15
CCND1	0.21666666666666667
CCND2	0.1
CCND3	0.13333333333333333
CCNE1	0.125
CCNE2	0.10833333333333334
CCNF	0.025
CCNH	0.10833333333333334
CCNK	0.11666666666666667
CCNT1	0.15833333333333333
CCNT2	0.11666666666666667
CCP110	0.05
CCR1	0.03333333333333333
CCR2	0.041666666666666664
CCR5	0.058333333333333334
CCR6	0.03333333333333333
CCT2	0.05
CCT8	0.03333333333333333
CD14(20-345)	0.041666666666666664
CD163	0.025
CD163(1051-1156)	0.025
CD209	0.041666666666666664
CD247-1	0.041666666666666664
CD274	0.03333333333333333
CD28	0.03333333333333333
CD320	0.025
CD36	0.06666666666666667
CD3G	0.041666666666666664
CD4	0.05
CD44	0.125
CD55	0.041666666666666664
CD72	0.025
CD74	0.041666666666666664
CD80	0.10833333333333334
CD86	0.10833333333333334
CD8B	0.03333333333333333
CD9	0.03333333333333333
CD97	0.041666666666666664
CDC16	0.11666666666666667
CDC20	0.05
CDC23	0.11666666666666667
CDC25A	0.041666666666666664
CDC25B	0.03333333333333333
CDC25C	0.10833333333333334
CDC26	0.11666666666666667
CDC27	0.11666666666666667
CDC34	0.03333333333333333
CDC37	0.05
CDC42	0.10833333333333334
CDCA8	0.058333333333333334
CDH1(155-882)	0.11666666666666667
CDK1	0.14166666666666666
CDK13	0.1
CDK19	0.05
CDK2	0.14166666666666666
CDK4	0.18333333333333332
CDK5	0.13333333333333333
CDK5R1(99-307)	0.09166666666666666
CDK6	0.11666666666666667
CDK7	0.10833333333333334
CDK8	0.15
CDK9	0.15833333333333333
CDKN1A	0.24166666666666667
CDKN1B	0.21666666666666667
CDKN1C	0.016666666666666666
CEACAM1	0.041666666666666664
CEBPB	0.06666666666666667
CEBPD	0.058333333333333334
CEBPG	0.025
CECR1	0.03333333333333333
CENPE	0.025
CEP97	0.025
CES1	0.016666666666666666
CFL1	0.058333333333333334
CFP	0.041666666666666664
CFTR	0.09166666666666666
CGA	0.15
CHAC1	0.03333333333333333
CHD3	0.18333333333333332
CHD4	0.15833333333333333
CHD9	0.041666666666666664
CHMP1A	0.025
CHMP2A	0.025
CHMP2B	0.025
CHMP3	0.025
CHMP4A	0.025
CHMP4B	0.025
CHMP4C	0.025
CHMP5	0.025
CHMP6	0.025
CHMP7	0.025
CHOL-DHH(23-198)	0.041666666666666664
CHOL-IHH(28-202)	0.041666666666666664
CHOL-SHH(24-197)	0.041666666666666664
CHRM3	0.025
CHST14	0.03333333333333333
CHST3	0.03333333333333333
CHST6	0.03333333333333333
CHSY1	0.03333333333333333
CHUK	0.10833333333333334
CIDEA	0.025
CIDEC	0.03333333333333333
CISH	0.03333333333333333
CKAP4	0.058333333333333334
CKB	0.025
CLCN6(1-49)-RAF1(279-648)	0.025
CLCN6(1-49)-p-RAF1(279-648)	0.025
CLEC4M	0.025
CLIP1(1-1083)-LTK(488-864)	0.025
CLIP1(1-1083)-p-6Y	0.025
CLPS	0.041666666666666664
CLTA	0.08333333333333333
CLTB	0.041666666666666664
CLTC	0.09166666666666666
CLTC(2-1634)insDGVSSVTQAGVQWRDLGSLQPSRARLPGHVAADHPPA-ALK(1058-1620)	0.025
CLTC(2-1634)insDGVSSVTQAGVQWRDLGSLQPSRARLPGHVAADHPPA-p-7Y-ALK(1058-1620)	0.025
CLTC(2-1634)insV-ALK(1059-1620)	0.025
CLTC(2-1634)insV-p-7Y-ALK(1059-1620)	0.025
CNBP	0.025
CNKSR1	0.041666666666666664
CNKSR2	0.041666666666666664
CNTRL(1-808)-FGFR1(429-822)	0.025
CNTRL(1-808)-p-FGFR1(429-822)	0.025
COL1A1	0.18333333333333332
COL1A2	0.175
COL2A1(182-1241)	0.06666666666666667
COL3A1	0.06666666666666667
COL4A1(173-1669)	0.06666666666666667
COL4A2(184-1712)	0.06666666666666667
COL4A3(29-1670)	0.06666666666666667
COL4A4	0.025
COL4A5	0.041666666666666664
COL4A6	0.041666666666666664
COL5A3	0.08333333333333333
COMMD3	0.041666666666666664
COMMD9	0.041666666666666664
COMT	0.03333333333333333
COPB1	0.041666666666666664
CORO1A	0.025
COX4I1	0.10833333333333334
COX4I2	0.1
COX5A	0.10833333333333334
COX5B	0.10833333333333334
COX6A1	0.1
COX6A2	0.1
COX6B1	0.1
COX6B2	0.1
COX6C(1-75)	0.1
COX7A1	0.11666666666666667
COX7A2	0.1
COX7A2L	0.1
COX7B	0.1
COX7C	0.1
COX8A	0.1
COX8C	0.1
CP	0.03333333333333333
CPB2	0.025
CPSF4	0.075
